year,party,nn,newdate,pop_2,perc
2014,Republican,2,2014-06-11,114909,0.01740507706097869
2014,Republican,5,2014-12-06,114909,0.04351269265244672
2014,Republican,3,2014-07-11,114909,0.02610761559146803
2014,Republican,1,2014-07-06,114909,0.008702538530489344
2014,Republican,6,2014-05-11,114909,0.05221523118293606
2014,Republican,4,2014-01-06,114909,0.03481015412195738
2014,Republican,3,2014-03-11,114909,0.02610761559146803
2014,Republican,4,2014-02-11,114909,0.03481015412195738
2014,Republican,2,2014-02-06,114909,0.01740507706097869
2014,Republican,3,2014-10-06,114909,0.02610761559146803
2014,Republican,3,2014-11-11,114909,0.02610761559146803
2014,Republican,6,2014-09-06,114909,0.05221523118293606
2014,Republican,7,2014-04-12,114909,0.060917769713425406
2014,Republican,7,2014-04-07,114909,0.060917769713425406
2014,Republican,4,2014-09-11,114909,0.03481015412195738
2014,Republican,5,2014-08-07,114909,0.04351269265244672
2014,Republican,6,2014-12-12,114909,0.05221523118293606
2014,Republican,3,2014-12-07,114909,0.02610761559146803
2014,Republican,4,2014-08-12,114909,0.03481015412195738
2014,Republican,7,2014-02-07,114909,0.060917769713425406
2014,Republican,4,2014-11-06,114909,0.03481015412195738
2014,Republican,4,2014-10-11,114909,0.03481015412195738
2014,Republican,5,2014-12-02,114909,0.04351269265244672
2014,Republican,1,2014-07-07,114909,0.008702538530489344
2014,Republican,5,2014-02-02,114909,0.04351269265244672
2014,Republican,2,2014-06-07,114909,0.01740507706097869
2014,Republican,5,2014-01-02,114909,0.04351269265244672
2014,Republican,3,2014-03-07,114909,0.02610761559146803
2014,Republican,6,2014-07-02,114909,0.05221523118293606
2014,Republican,3,2014-05-07,114909,0.02610761559146803
2014,Republican,8,2014-06-02,114909,0.06962030824391476
2014,Republican,3,2014-03-02,114909,0.02610761559146803
2014,Republican,6,2014-04-18,114909,0.05221523118293606
2014,Republican,2,2014-05-02,114909,0.01740507706097869
2014,Republican,1,2014-01-07,114909,0.008702538530489344
2014,Republican,3,2014-11-02,114909,0.02610761559146803
2014,Republican,5,2014-12-18,114909,0.04351269265244672
2014,Republican,3,2014-10-02,114909,0.02610761559146803
2014,Republican,4,2014-02-18,114909,0.03481015412195738
2014,Republican,5,2014-09-02,114909,0.04351269265244672
2014,Republican,1,2014-01-18,114909,0.008702538530489344
2014,Republican,3,2014-06-06,114909,0.02610761559146803
2014,Republican,3,2014-07-18,114909,0.02610761559146803
2014,Republican,4,2014-03-06,114909,0.03481015412195738
2014,Republican,4,2014-06-18,114909,0.03481015412195738
2014,Republican,6,2014-05-06,114909,0.05221523118293606
2014,Republican,2,2014-03-18,114909,0.01740507706097869
2014,Republican,7,2014-08-18,114909,0.060917769713425406
2014,Republican,5,2014-05-18,114909,0.04351269265244672
2014,Republican,2,2014-03-13,114909,0.01740507706097869
2014,Republican,3,2014-07-03,114909,0.02610761559146803
2014,Republican,5,2014-05-13,114909,0.04351269265244672
2014,Republican,7,2014-06-03,114909,0.060917769713425406
2014,Republican,2,2014-11-13,114909,0.01740507706097869
2014,Republican,4,2014-03-03,114909,0.03481015412195738
2014,Republican,7,2014-10-13,114909,0.060917769713425406
2014,Republican,6,2014-05-03,114909,0.05221523118293606
2014,Republican,2,2014-09-13,114909,0.01740507706097869
2014,Republican,4,2014-02-12,114909,0.03481015412195738
2014,Republican,5,2014-04-14,114909,0.04351269265244672
2014,Republican,2,2014-06-13,114909,0.01740507706097869
2014,Republican,5,2014-08-14,114909,0.04351269265244672
2014,Republican,1,2014-09-03,114909,0.008702538530489344
2014,Republican,6,2014-12-14,114909,0.05221523118293606
2014,Republican,7,2014-04-04,114909,0.060917769713425406
2014,Republican,4,2014-02-14,114909,0.03481015412195738
2014,Republican,2,2014-08-04,114909,0.01740507706097869
2014,Republican,4,2014-01-14,114909,0.03481015412195738
2014,Republican,4,2014-12-04,114909,0.03481015412195738
2014,Republican,5,2014-07-14,114909,0.04351269265244672
2014,Republican,3,2014-02-04,114909,0.02610761559146803
2014,Republican,5,2014-06-14,114909,0.04351269265244672
2014,Republican,4,2014-07-04,114909,0.03481015412195738
2014,Republican,5,2014-03-14,114909,0.04351269265244672
2014,Republican,4,2014-06-04,114909,0.03481015412195738
2014,Republican,6,2014-05-14,114909,0.05221523118293606
2014,Republican,3,2014-03-04,114909,0.02610761559146803
2014,Republican,5,2014-11-14,114909,0.04351269265244672
2014,Republican,3,2014-05-04,114909,0.02610761559146803
2014,Republican,6,2014-10-14,114909,0.05221523118293606
2014,Republican,5,2014-11-04,114909,0.04351269265244672
2014,Republican,7,2014-04-03,114909,0.060917769713425406
2014,Republican,7,2014-10-04,114909,0.060917769713425406
2014,Republican,5,2014-09-09,114909,0.04351269265244672
2014,Republican,5,2014-09-04,114909,0.04351269265244672
2014,Republican,4,2014-04-10,114909,0.03481015412195738
2014,Republican,4,2014-04-05,114909,0.03481015412195738
2014,Republican,4,2014-08-10,114909,0.03481015412195738
2014,Republican,3,2014-08-05,114909,0.02610761559146803
2014,Republican,2,2014-12-10,114909,0.01740507706097869
2014,Republican,4,2014-12-05,114909,0.03481015412195738
2014,Republican,3,2014-02-10,114909,0.02610761559146803
2014,Republican,3,2014-02-05,114909,0.02610761559146803
2014,Republican,4,2014-01-10,114909,0.03481015412195738
2014,Republican,2,2014-01-05,114909,0.01740507706097869
2014,Republican,6,2014-07-10,114909,0.05221523118293606
2014,Republican,5,2014-07-05,114909,0.04351269265244672
2014,Republican,6,2014-06-10,114909,0.05221523118293606
2014,Republican,6,2014-06-05,114909,0.05221523118293606
2014,Republican,4,2014-03-10,114909,0.03481015412195738
2014,Republican,2,2014-10-03,114909,0.01740507706097869
2014,Republican,4,2014-05-10,114909,0.03481015412195738
2014,Republican,10,2014-05-05,114909,0.08702538530489344
2014,Republican,2,2014-11-10,114909,0.01740507706097869
2014,Republican,4,2014-09-15,114909,0.03481015412195738
2014,Republican,3,2014-10-10,114909,0.02610761559146803
2014,Republican,6,2014-04-16,114909,0.05221523118293606
2014,Republican,5,2014-09-10,114909,0.04351269265244672
2014,Republican,4,2014-08-16,114909,0.03481015412195738
2014,Republican,5,2014-04-11,114909,0.04351269265244672
2014,Republican,3,2014-12-16,114909,0.02610761559146803
2014,Republican,6,2014-08-11,114909,0.05221523118293606
2014,Republican,2,2014-02-16,114909,0.01740507706097869
2014,Republican,2,2014-12-11,114909,0.01740507706097869
2014,Republican,1,2014-01-16,114909,0.008702538530489344
2014,Republican,9,2014-04-01,114909,0.0783228467744041
2014,Republican,1,2014-07-16,114909,0.008702538530489344
2014,Republican,8,2014-08-01,114909,0.06962030824391476
2014,Republican,2,2014-06-16,114909,0.01740507706097869
2014,Republican,3,2014-12-01,114909,0.02610761559146803
2014,Republican,3,2014-03-16,114909,0.02610761559146803
2014,Republican,5,2014-02-01,114909,0.04351269265244672
2014,Republican,6,2014-05-16,114909,0.05221523118293606
2014,Republican,4,2014-01-01,114909,0.03481015412195738
2014,Republican,3,2014-11-16,114909,0.02610761559146803
2014,Republican,5,2014-07-01,114909,0.04351269265244672
2014,Republican,4,2014-10-16,114909,0.03481015412195738
2014,Republican,6,2014-06-01,114909,0.05221523118293606
2014,Republican,4,2014-09-16,114909,0.03481015412195738
2014,Republican,8,2014-03-01,114909,0.06962030824391476
2014,Republican,5,2014-04-17,114909,0.04351269265244672
2014,Republican,2,2014-05-01,114909,0.01740507706097869
2014,Republican,3,2014-08-17,114909,0.02610761559146803
2014,Republican,7,2014-11-01,114909,0.060917769713425406
2014,Republican,8,2014-12-17,114909,0.06962030824391476
2014,Republican,3,2014-10-01,114909,0.02610761559146803
2014,Republican,9,2014-02-17,114909,0.0783228467744041
2014,Republican,9,2014-09-01,114909,0.0783228467744041
2014,Republican,3,2014-01-17,114909,0.02610761559146803
2014,Republican,2,2014-04-02,114909,0.01740507706097869
2014,Republican,3,2014-07-17,114909,0.02610761559146803
2014,Republican,4,2014-08-02,114909,0.03481015412195738
2014,Republican,5,2014-06-17,114909,0.04351269265244672
2014,Republican,4,2014-05-22,114909,0.03481015412195738
2014,Republican,1,2014-03-17,114909,0.008702538530489344
2014,Republican,6,2014-11-22,114909,0.05221523118293606
2014,Republican,9,2014-05-17,114909,0.0783228467744041
2014,Republican,7,2014-10-22,114909,0.060917769713425406
2014,Republican,1,2014-05-12,114909,0.008702538530489344
2014,Republican,8,2014-09-22,114909,0.06962030824391476
2014,Republican,4,2014-11-12,114909,0.03481015412195738
2014,Republican,3,2014-04-23,114909,0.02610761559146803
2014,Republican,1,2014-11-07,114909,0.008702538530489344
2014,Republican,4,2014-08-23,114909,0.03481015412195738
2014,Republican,5,2014-10-07,114909,0.04351269265244672
2014,Republican,2,2014-12-23,114909,0.01740507706097869
2014,Republican,2,2014-09-07,114909,0.01740507706097869
2014,Republican,2,2014-02-23,114909,0.01740507706097869
2014,Republican,2,2014-04-08,114909,0.01740507706097869
2014,Republican,3,2014-01-23,114909,0.02610761559146803
2014,Republican,1,2014-08-08,114909,0.008702538530489344
2014,Republican,4,2014-07-23,114909,0.03481015412195738
2014,Republican,6,2014-12-08,114909,0.05221523118293606
2014,Republican,5,2014-06-23,114909,0.04351269265244672
2014,Republican,5,2014-08-03,114909,0.04351269265244672
2014,Republican,3,2014-02-08,114909,0.02610761559146803
2014,Republican,2,2014-07-13,114909,0.01740507706097869
2014,Republican,1,2014-01-08,114909,0.008702538530489344
2014,Republican,6,2014-02-03,114909,0.05221523118293606
2014,Republican,6,2014-07-08,114909,0.05221523118293606
2014,Republican,1,2014-01-03,114909,0.008702538530489344
2014,Republican,5,2014-06-08,114909,0.04351269265244672
2014,Republican,7,2014-10-18,114909,0.060917769713425406
2014,Republican,3,2014-03-08,114909,0.02610761559146803
2014,Republican,6,2014-09-18,114909,0.05221523118293606
2014,Republican,4,2014-05-08,114909,0.03481015412195738
2014,Republican,1,2014-04-19,114909,0.008702538530489344
2014,Republican,2,2014-11-08,114909,0.01740507706097869
2014,Republican,3,2014-08-19,114909,0.02610761559146803
2014,Republican,9,2014-10-08,114909,0.0783228467744041
2014,Republican,7,2014-12-19,114909,0.060917769713425406
2014,Republican,3,2014-09-08,114909,0.02610761559146803
2014,Republican,2,2014-02-19,114909,0.01740507706097869
2014,Republican,4,2014-04-09,114909,0.03481015412195738
2014,Republican,2,2014-01-19,114909,0.01740507706097869
2014,Republican,8,2014-08-09,114909,0.06962030824391476
2014,Republican,3,2014-07-19,114909,0.02610761559146803
2014,Republican,4,2014-12-09,114909,0.03481015412195738
2014,Republican,7,2014-06-19,114909,0.060917769713425406
2014,Republican,2,2014-02-09,114909,0.01740507706097869
2014,Republican,3,2014-03-19,114909,0.02610761559146803
2014,Republican,2,2014-01-09,114909,0.01740507706097869
2014,Republican,1,2014-05-19,114909,0.008702538530489344
2014,Republican,5,2014-07-09,114909,0.04351269265244672
2014,Republican,3,2014-11-19,114909,0.02610761559146803
2014,Republican,2,2014-06-09,114909,0.01740507706097869
2014,Republican,9,2014-10-19,114909,0.0783228467744041
2014,Republican,5,2014-03-09,114909,0.04351269265244672
2014,Republican,6,2014-09-19,114909,0.05221523118293606
2014,Republican,4,2014-05-09,114909,0.03481015412195738
2014,Republican,5,2014-04-20,114909,0.04351269265244672
2014,Republican,2,2014-11-09,114909,0.01740507706097869
2014,Republican,2,2014-10-09,114909,0.01740507706097869
2014,Republican,3,2014-02-25,114909,0.02610761559146803
2014,Republican,2,2014-12-20,114909,0.01740507706097869
2014,Republican,3,2014-01-25,114909,0.02610761559146803
2014,Republican,6,2014-02-20,114909,0.05221523118293606
2014,Republican,4,2014-07-25,114909,0.03481015412195738
2014,Republican,8,2014-01-20,114909,0.06962030824391476
2014,Republican,7,2014-06-25,114909,0.060917769713425406
2014,Republican,6,2014-07-20,114909,0.05221523118293606
2014,Republican,3,2014-03-25,114909,0.02610761559146803
2014,Republican,5,2014-06-20,114909,0.04351269265244672
2014,Republican,1,2014-05-25,114909,0.008702538530489344
2014,Republican,3,2014-03-20,114909,0.02610761559146803
2014,Republican,3,2014-11-25,114909,0.02610761559146803
2014,Republican,5,2014-05-20,114909,0.04351269265244672
2014,Republican,7,2014-03-15,114909,0.060917769713425406
2014,Republican,5,2014-11-20,114909,0.04351269265244672
2014,Republican,5,2014-05-15,114909,0.04351269265244672
2014,Republican,8,2014-10-20,114909,0.06962030824391476
2014,Republican,4,2014-03-05,114909,0.03481015412195738
2014,Republican,11,2014-09-20,114909,0.09572792383538278
2014,Republican,1,2014-08-26,114909,0.008702538530489344
2014,Republican,8,2014-04-21,114909,0.06962030824391476
2014,Republican,3,2014-12-26,114909,0.02610761559146803
2014,Republican,4,2014-08-21,114909,0.03481015412195738
2014,Republican,4,2014-02-26,114909,0.03481015412195738
2014,Republican,5,2014-12-21,114909,0.04351269265244672
2014,Republican,2,2014-01-26,114909,0.01740507706097869
2014,Republican,2,2014-02-21,114909,0.01740507706097869
2014,Republican,5,2014-07-26,114909,0.04351269265244672
2014,Republican,1,2014-01-21,114909,0.008702538530489344
2014,Republican,7,2014-06-26,114909,0.060917769713425406
2014,Republican,8,2014-07-21,114909,0.06962030824391476
2014,Republican,5,2014-03-26,114909,0.04351269265244672
2014,Republican,1,2014-06-21,114909,0.008702538530489344
2014,Republican,4,2014-05-26,114909,0.03481015412195738
2014,Republican,5,2014-03-21,114909,0.04351269265244672
2014,Republican,3,2014-11-26,114909,0.02610761559146803
2014,Republican,4,2014-05-21,114909,0.03481015412195738
2014,Republican,6,2014-10-26,114909,0.05221523118293606
2014,Republican,4,2014-11-21,114909,0.03481015412195738
2014,Republican,6,2014-09-26,114909,0.05221523118293606
2014,Republican,5,2014-10-21,114909,0.04351269265244672
2014,Republican,5,2014-04-27,114909,0.04351269265244672
2014,Republican,6,2014-09-21,114909,0.05221523118293606
2014,Republican,1,2014-08-27,114909,0.008702538530489344
2014,Republican,2,2014-04-22,114909,0.01740507706097869
2014,Republican,2,2014-12-27,114909,0.01740507706097869
2014,Republican,2,2014-08-22,114909,0.01740507706097869
2014,Republican,3,2014-02-27,114909,0.02610761559146803
2014,Republican,2,2014-12-22,114909,0.01740507706097869
2014,Republican,8,2014-01-27,114909,0.06962030824391476
2014,Republican,2,2014-02-22,114909,0.01740507706097869
2014,Republican,7,2014-07-27,114909,0.060917769713425406
2014,Republican,2,2014-01-22,114909,0.01740507706097869
2014,Republican,4,2014-06-27,114909,0.03481015412195738
2014,Republican,3,2014-07-22,114909,0.02610761559146803
2014,Republican,4,2014-03-27,114909,0.03481015412195738
2014,Republican,5,2014-06-22,114909,0.04351269265244672
2014,Republican,5,2014-05-27,114909,0.04351269265244672
2014,Republican,4,2014-03-22,114909,0.03481015412195738
2014,Republican,8,2014-01-12,114909,0.06962030824391476
2014,Republican,6,2014-10-27,114909,0.05221523118293606
2014,Republican,7,2014-07-12,114909,0.060917769713425406
2014,Republican,5,2014-09-27,114909,0.04351269265244672
2014,Republican,9,2014-06-12,114909,0.0783228467744041
2014,Republican,5,2014-04-28,114909,0.04351269265244672
2014,Republican,2,2014-11-17,114909,0.01740507706097869
2014,Republican,8,2014-08-28,114909,0.06962030824391476
2014,Republican,9,2014-10-17,114909,0.0783228467744041
2014,Republican,2,2014-12-28,114909,0.01740507706097869
2014,Republican,1,2014-10-12,114909,0.008702538530489344
2014,Republican,3,2014-02-28,114909,0.02610761559146803
2014,Republican,5,2014-09-12,114909,0.04351269265244672
2014,Republican,4,2014-01-28,114909,0.03481015412195738
2014,Republican,6,2014-04-13,114909,0.05221523118293606
2014,Republican,9,2014-07-28,114909,0.0783228467744041
2014,Republican,3,2014-08-13,114909,0.02610761559146803
2014,Republican,4,2014-06-28,114909,0.03481015412195738
2014,Republican,4,2014-12-13,114909,0.03481015412195738
2014,Republican,4,2014-03-28,114909,0.03481015412195738
2014,Republican,1,2014-02-13,114909,0.008702538530489344
2014,Republican,5,2014-05-28,114909,0.04351269265244672
2014,Republican,8,2014-01-13,114909,0.06962030824391476
2014,Republican,6,2014-11-28,114909,0.05221523118293606
2014,Republican,4,2014-05-23,114909,0.03481015412195738
2014,Republican,7,2014-10-28,114909,0.060917769713425406
2014,Republican,6,2014-11-23,114909,0.05221523118293606
2014,Republican,12,2014-09-28,114909,0.10443046236587213
2014,Republican,8,2014-10-23,114909,0.06962030824391476
2014,Republican,4,2014-04-29,114909,0.03481015412195738
2014,Republican,5,2014-09-23,114909,0.04351269265244672
2014,Republican,5,2014-08-29,114909,0.04351269265244672
2014,Republican,2,2014-04-24,114909,0.01740507706097869
2014,Republican,1,2014-12-29,114909,0.008702538530489344
2014,Republican,3,2014-08-24,114909,0.02610761559146803
2014,Republican,3,2014-01-29,114909,0.02610761559146803
2014,Republican,1,2014-12-24,114909,0.008702538530489344
2014,Republican,5,2014-07-29,114909,0.04351269265244672
2014,Republican,6,2014-02-24,114909,0.05221523118293606
2014,Republican,9,2014-06-29,114909,0.0783228467744041
2014,Republican,4,2014-01-24,114909,0.03481015412195738
2014,Republican,5,2014-03-29,114909,0.04351269265244672
2014,Republican,2,2014-07-24,114909,0.01740507706097869
2014,Republican,3,2014-05-29,114909,0.02610761559146803
2014,Republican,4,2014-06-24,114909,0.03481015412195738
2014,Republican,1,2014-11-29,114909,0.008702538530489344
2014,Republican,7,2014-03-24,114909,0.060917769713425406
